order_id,customer_id,order_date,amount,category,returned
O000547,C00273,2026-06-15,14267.91,apparel,0
O000548,C00273,2026-05-22,14827.18,apparel,0
O000549,C00273,2026-06-27,13928.42,beauty,1
O000550,C00273,2026-05-08,7502.16,home,0
O000551,C00273,2026-07-20,13347.53,beauty,0
O000552,C00273,2026-08-29,914.85,beauty,0
O000553,C00273,2026-08-24,6094.02,grocery,0
O000554,C00273,2026-03-26,8020.89,electronics,0
O000555,C00273,2026-05-11,6938.66,electronics,0
O000556,C00598,2026-05-14,8498.2,grocery,0
O000557,C00598,2026-07-01,14450.11,apparel,0
O000558,C00598,2026-04-28,6151.19,home,0
O000559,C00598,2026-05-08,4502.94,apparel,0
O000560,C00598,2026-08-12,9313.07,electronics,0
O000561,C00189,2026-07-15,7114.61,beauty,0
O000562,C00189,2026-03-18,7659.67,apparel,0
O000563,C00189,2026-03-30,14086.28,grocery,0
O000564,C00189,2026-04-02,6379.32,beauty,0
O000565,C00189,2026-07-06,6969.11,apparel,1
O000566,C00189,2026-04-04,1625.64,home,0
O000567,C00189,2026-07-27,13635.29,apparel,0
O000568,C00189,2026-07-03,2116.1,electronics,0
O000569,C00189,2026-07-18,9620.86,electronics,0
O000570,C00189,2026-04-13,5946.08,grocery,0
O000571,C00730,2026-03-20,11593.43,home,0
O000572,C00730,2026-08-20,9995.1,apparel,0
O000573,C00730,2026-07-20,2425.73,electronics,0
O000574,C00730,2026-08-07,4849.92,beauty,0
O000575,C00730,2026-06-09,2956.23,apparel,0
O000576,C00730,2026-05-18,351.93,home,0
O000577,C00730,2026-04-25,7615.13,beauty,1
O000578,C00730,2026-07-22,384.53,beauty,0
O000579,C00730,2026-05-22,8956.28,beauty,0
O000580,C00730,2026-08-28,6795.57,grocery,0
O000581,C00730,2026-07-21,3897.28,grocery,0
O000582,C00342,2026-03-17,8495.97,apparel,0
O000583,C00342,2026-05-16,2479.37,home,1
O000584,C00342,2026-03-31,12851.29,grocery,1
O000585,C00342,2026-03-22,4687.09,electronics,0
O000586,C00342,2026-06-09,6429.27,apparel,1
O000587,C00342,2026-03-24,4480.39,grocery,0
O000588,C00055,2026-05-30,8810.8,electronics,0
O000589,C00055,2026-07-19,4699.63,home,0
O000590,C00055,2026-07-28,12357.89,beauty,0
O000591,C00055,2026-03-21,1254.41,beauty,0
O000592,C00055,2026-04-22,10510.91,home,0
O000593,C00055,2026-08-17,6382.24,apparel,0
O000594,C00055,2026-07-02,9297.19,electronics,0
O000595,C00055,2026-06-21,14696.44,grocery,0
O000596,C00055,2026-08-02,7409.85,grocery,0
O000597,C00055,2026-08-05,14798.29,home,0
O000598,C00055,2026-06-24,12762.63,home,0
O000599,C00917,2026-08-12,9461.69,apparel,1
O000600,C00917,2026-05-24,7597.03,beauty,1
O000601,C00917,2026-04-18,2944.64,grocery,1
O000602,C00917,2026-05-29,4570.17,apparel,1
O000603,C00917,2026-05-09,652.61,electronics,1
O000604,C00917,2026-04-26,3347.76,grocery,0
O000605,C00917,2026-05-27,6386.4,home,0
O000606,C00917,2026-07-24,12148.84,apparel,1
O000607,C00917,2026-07-12,3257.45,home,1
O000608,C00917,2026-04-02,1297.19,home,1
O000609,C00872,2026-03-28,5199.26,beauty,0
O000610,C00872,2026-06-16,9355.1,electronics,0
O000611,C00872,2026-06-29,3152.03,home,0
O000612,C00872,2026-04-28,7342.89,beauty,0
O000613,C00872,2026-05-11,9791.09,beauty,0
O000614,C00872,2026-05-20,7071.08,grocery,0
O000615,C00872,2026-07-03,7098.31,beauty,0
O000616,C00872,2026-03-19,1123.53,grocery,0
O000617,C00872,2026-05-21,10956.97,home,0
O000618,C00872,2026-06-11,575.16,grocery,0
O000619,C00695,2026-03-10,13767.94,home,0
O000620,C00695,2026-03-18,2494.78,electronics,0
O000621,C00695,2026-03-13,5816.04,grocery,0
O000622,C00695,2026-07-02,8693.43,beauty,0
O000623,C00695,2026-07-14,2017.62,home,0
O000624,C00695,2026-07-13,4923.14,electronics,0
O000625,C00695,2026-06-28,1575.93,apparel,0
O000626,C00695,2026-05-06,12493.02,home,0
O000627,C00695,2026-08-12,4744.08,electronics,0
O000628,C00695,2026-04-04,849.71,apparel,0
O000629,C00695,2026-05-06,6823.48,electronics,0
O000630,C00695,2026-06-19,13602.85,apparel,0
O000631,C00372,2026-06-29,4862.27,home,0
O000632,C00372,2026-04-26,13115.45,grocery,0
O000633,C00372,2026-04-12,2250.94,electronics,0
O000634,C00372,2026-03-18,10791.06,grocery,0
O000635,C00372,2026-05-04,4871.43,electronics,0
O000636,C00647,2026-09-03,13116.56,home,0
O000637,C00647,2026-05-21,978.25,grocery,0
O000638,C00647,2026-05-20,11259.65,electronics,0
O000639,C00647,2026-07-19,4888.5,apparel,0
O000640,C00647,2026-08-24,3130.42,home,0
O000641,C00647,2026-05-01,11659.97,electronics,0
O000642,C00647,2026-08-08,2615.19,electronics,0
O000643,C00647,2026-08-31,9457.29,grocery,1
O000644,C00647,2026-07-30,8275.17,grocery,1
O000645,C00647,2026-08-23,2380.89,home,0
O000646,C00647,2026-06-25,2817.74,home,0
O000647,C00647,2026-07-06,5279.46,beauty,0
O000648,C00368,2026-06-01,1857.13,electronics,0
O000649,C00368,2026-05-31,6061.18,grocery,1
O000650,C00132,2026-06-13,10444.84,beauty,0
O000651,C00132,2026-05-27,4892.88,apparel,0
O000652,C00132,2026-03-18,10161.79,grocery,0
O000653,C00132,2026-05-11,13864.92,beauty,1
O000654,C00132,2026-08-09,1665.87,beauty,0
O000655,C00132,2026-06-01,4862.76,beauty,1
O000656,C00132,2026-04-28,14227.49,apparel,0
O000657,C00132,2026-04-09,9369.05,home,0
O000658,C00132,2026-03-11,10584.33,home,0
O000659,C00132,2026-08-15,13271.34,beauty,0
O000660,C00132,2026-08-09,1260.87,electronics,0
O000661,C00919,2026-05-08,5424.65,grocery,1
O000662,C00919,2026-05-09,1813.1,electronics,1
O000663,C00919,2026-05-30,9846.94,home,1
O000664,C00919,2026-08-24,6192.0,beauty,0
O000665,C00919,2026-05-18,3882.26,apparel,1
O000666,C00919,2026-06-12,5942.1,home,0
O000667,C00919,2026-08-02,10502.68,beauty,1
O000668,C00913,2026-06-03,5330.35,apparel,1
O000669,C00913,2026-05-14,10143.2,grocery,1
O000670,C00913,2026-06-21,1980.55,grocery,0
O000671,C00913,2026-08-29,8459.79,beauty,1
O000672,C00913,2026-03-14,14351.49,electronics,1
O000673,C00913,2026-06-27,10376.98,grocery,1
O000674,C00913,2026-06-04,5869.99,beauty,1
O000675,C00913,2026-08-07,1203.79,apparel,1
O000676,C00904,2026-05-07,302.71,apparel,1
O000677,C00904,2026-08-05,6958.72,home,1
O000678,C00904,2026-05-09,8795.59,apparel,1
O000679,C00904,2026-04-20,13198.15,home,1
O000680,C00259,2026-04-15,10289.52,beauty,0
O000681,C00259,2026-08-07,13752.23,electronics,0
O000682,C00259,2026-06-15,9288.91,grocery,0
O000683,C00259,2026-08-12,2175.07,home,0
O000684,C00259,2026-07-05,13545.81,electronics,0
O000685,C00259,2026-03-14,8532.44,home,1
O000686,C00259,2026-05-30,4448.48,electronics,0
O000687,C00259,2026-04-03,10622.66,beauty,0
O000688,C00259,2026-04-25,10763.07,beauty,0
O000689,C00259,2026-08-22,8313.25,apparel,0
O000690,C00259,2026-08-07,3066.93,beauty,0
O000691,C00829,2026-05-19,10149.97,apparel,0
O000692,C00829,2026-04-28,9831.32,apparel,1
O000693,C00829,2026-08-11,7454.51,beauty,0
O000694,C00829,2026-05-26,2295.9,apparel,0
O000695,C00829,2026-08-26,6413.08,beauty,0
O000696,C00829,2026-05-22,10522.24,beauty,0
O000697,C00829,2026-08-08,6979.6,beauty,0
O000698,C00135,2026-04-03,5955.31,apparel,0
O000699,C00135,2026-08-21,9187.23,grocery,0
O000700,C00135,2026-07-10,11044.43,grocery,0
O000701,C00135,2026-04-13,13920.5,grocery,0
O000702,C00135,2026-08-05,14680.03,grocery,0
O000703,C00135,2026-05-29,5718.11,grocery,0
O000704,C00135,2026-05-13,10450.31,apparel,0
O000705,C00135,2026-07-23,8038.2,home,0
O000706,C00135,2026-05-04,1450.05,grocery,0
O000707,C00135,2026-03-19,7245.04,electronics,0
O000708,C00701,2026-03-30,1075.78,home,0
O000709,C00701,2026-05-24,458.52,beauty,0
O000710,C00701,2026-07-09,7197.72,home,0
O000711,C00701,2026-05-12,14420.55,home,0
O000712,C00701,2026-07-04,819.3,grocery,0
O000713,C00701,2026-07-05,10986.48,grocery,0
O000714,C00701,2026-05-15,9550.71,grocery,0
O000715,C00701,2026-04-22,1058.81,home,0
O000716,C00701,2026-09-04,9477.46,home,0
O000717,C00701,2026-03-19,2164.27,electronics,0
O000718,C00701,2026-03-10,4384.38,apparel,0
O000719,C00701,2026-07-21,4345.69,home,0
O000720,C00885,2026-07-18,9176.18,grocery,0
O000721,C00885,2026-05-30,9989.59,home,0
O000722,C00005,2026-04-09,12050.77,electronics,0
O000723,C00005,2026-08-22,1540.7,apparel,0
O000724,C00005,2026-04-14,12379.34,beauty,0
O000725,C00005,2026-03-31,6370.33,beauty,0
O000726,C00797,2026-04-11,10972.19,apparel,0
O000727,C00797,2026-04-07,11095.11,home,0
O000728,C00797,2026-05-05,4186.61,electronics,1
O000729,C00797,2026-04-13,7121.02,beauty,1
O000730,C00797,2026-08-03,11268.41,grocery,0
O000731,C00051,2026-08-10,2433.7,beauty,0
O000732,C00051,2026-06-04,13930.17,beauty,1
O000733,C00051,2026-05-31,4940.62,grocery,0
O000734,C00051,2026-08-27,902.96,grocery,0
O000735,C00051,2026-06-09,14355.9,beauty,0
O000736,C00499,2026-07-21,12917.83,home,0
O000737,C00499,2026-07-14,12094.05,home,0
O000738,C00499,2026-06-09,6049.96,apparel,0
O000739,C00499,2026-05-08,8954.25,apparel,0
O000740,C00499,2026-05-25,10262.46,apparel,0
O000741,C00499,2026-04-04,455.5,electronics,0
O000742,C00499,2026-08-04,475.83,electronics,0
O000743,C00499,2026-05-09,10376.84,home,0
O000744,C00499,2026-07-06,4464.47,apparel,0
O000745,C00499,2026-03-22,9405.14,electronics,1
O000746,C00499,2026-05-23,9952.1,apparel,0
O000747,C00129,2026-03-14,12889.68,apparel,0
O000748,C00129,2026-03-29,11528.71,grocery,0
O000749,C00129,2026-03-24,3016.1,electronics,0
O000750,C00129,2026-04-12,4024.04,beauty,0
O000751,C00129,2026-05-02,1413.0,beauty,0
O000752,C00129,2026-07-24,4362.84,beauty,0
O000753,C00129,2026-03-28,10113.41,home,0
O000754,C00129,2026-03-26,11776.75,home,0
O000755,C00129,2026-05-20,5927.15,home,0
O000756,C00129,2026-09-01,4096.11,home,0
O000757,C00129,2026-08-21,1320.16,apparel,0
O000758,C00513,2026-06-14,9788.6,electronics,0
O000759,C00513,2026-08-14,11600.0,apparel,0
O000760,C00513,2026-04-26,1861.87,beauty,0
O000761,C00513,2026-06-20,1818.32,electronics,0
O000762,C00513,2026-08-10,10994.91,beauty,0
O000763,C00513,2026-06-17,7616.21,electronics,1
O000764,C00513,2026-07-11,10069.71,home,0
O000765,C00513,2026-05-23,5148.51,beauty,0
O000766,C00513,2026-03-20,7876.13,beauty,0
O000767,C00513,2026-03-10,6237.52,electronics,0
O000768,C00513,2026-08-03,348.62,beauty,0
O000769,C00305,2026-08-31,10322.99,beauty,0
O000770,C00305,2026-06-21,14956.13,electronics,0
O000771,C00305,2026-03-11,12844.13,home,0
O000772,C00074,2026-03-30,11478.66,home,0
O000773,C00074,2026-06-09,2896.29,electronics,0
O000774,C00074,2026-07-01,10012.79,home,0
O000775,C00416,2026-06-17,1547.48,beauty,0
O000776,C00416,2026-05-24,2357.16,apparel,0
O000777,C00416,2026-06-10,14946.84,apparel,1
O000778,C00416,2026-07-25,1225.99,grocery,0
O000779,C00416,2026-06-13,7645.36,beauty,0
O000780,C00416,2026-06-25,541.35,home,0
O000781,C00416,2026-04-02,11880.34,electronics,1
O000782,C00416,2026-04-16,3411.67,grocery,0
O000783,C00210,2026-08-25,13091.94,grocery,0
O000784,C00210,2026-03-24,8816.38,electronics,0
O000785,C00210,2026-04-11,2381.38,electronics,1
O000786,C00210,2026-06-29,13794.88,electronics,0
O000787,C00210,2026-07-02,9837.16,electronics,0
O000788,C00210,2026-08-27,1034.38,home,0
O000789,C00210,2026-05-17,1730.2,grocery,0
O000790,C00210,2026-06-03,8988.32,electronics,0
O000791,C00210,2026-08-08,9046.17,grocery,0
O000792,C00131,2026-08-30,12587.67,beauty,0
O000793,C00131,2026-03-11,14645.04,grocery,0
O000794,C00131,2026-08-11,5027.37,apparel,0
O000795,C00131,2026-05-01,9018.35,home,0
O000796,C00131,2026-06-03,4326.23,beauty,1
O000797,C00742,2026-04-04,8435.09,beauty,0
O000798,C00742,2026-07-26,8855.19,apparel,0
O000799,C00742,2026-05-27,12756.29,grocery,0
O000800,C00742,2026-08-09,2618.98,beauty,0
O000801,C00511,2026-04-29,9880.81,home,1
O000802,C00511,2026-08-21,12168.95,beauty,0
O000803,C00511,2026-04-09,3330.56,home,0
O000804,C00248,2026-07-11,3817.03,apparel,0
O000805,C00248,2026-08-13,853.03,apparel,0
O000806,C00248,2026-05-30,9297.13,electronics,0
O000807,C00248,2026-03-23,11803.97,home,0
O000808,C00248,2026-04-06,8498.34,apparel,0
O000809,C00248,2026-07-28,8093.93,electronics,0
O000810,C00248,2026-03-30,12982.15,grocery,0
O000811,C00248,2026-09-03,7123.98,apparel,0
O000812,C00248,2026-04-09,3147.67,apparel,0
O000813,C00248,2026-03-19,14538.04,beauty,0
O000814,C00862,2026-04-17,9779.45,home,1
O000815,C00862,2026-06-19,3995.31,grocery,0
O000816,C00862,2026-04-26,11448.6,electronics,0
O000817,C00862,2026-04-22,1071.11,grocery,1
O000818,C00862,2026-07-29,11846.73,beauty,0
O000819,C00862,2026-08-03,1341.63,apparel,0
O000820,C00862,2026-08-27,9012.79,home,0
O000821,C00862,2026-06-09,11282.18,home,0
O000822,C00862,2026-05-14,1918.95,apparel,0
O000823,C00488,2026-04-22,6365.15,apparel,0
O000824,C00488,2026-05-31,3543.74,beauty,0
O000825,C00488,2026-05-15,1098.79,beauty,0
O000826,C00387,2026-07-22,5790.23,beauty,0
O000827,C00387,2026-07-01,9590.71,home,0
O000828,C00387,2026-07-28,2170.01,grocery,0
O000829,C00387,2026-05-22,2306.57,beauty,1
O000830,C00579,2026-08-24,11476.99,apparel,0
O000831,C00579,2026-08-02,9173.45,grocery,0
O000832,C00579,2026-06-20,8798.39,grocery,0
O000833,C00579,2026-03-18,1571.17,grocery,0
O000834,C00579,2026-06-06,14936.27,grocery,0
O000835,C00579,2026-06-24,7102.61,electronics,0
O000836,C00579,2026-05-16,11121.83,apparel,0
O000837,C00579,2026-08-15,6683.46,apparel,0
O000838,C00579,2026-07-10,8999.04,apparel,0
O000839,C00503,2026-04-10,14871.72,grocery,1
O000840,C00503,2026-05-19,8107.49,beauty,1
O000841,C00503,2026-04-29,10540.81,electronics,0
O000842,C00503,2026-06-16,3835.52,grocery,0
O000843,C00503,2026-04-11,10489.45,beauty,0
O000844,C00503,2026-05-08,2250.87,home,0
O000845,C00503,2026-04-02,14984.59,electronics,0
O000846,C00503,2026-04-01,4781.1,beauty,0
O000847,C00503,2026-07-17,11285.11,electronics,0
O000848,C00503,2026-06-25,7117.28,apparel,0
O000849,C00503,2026-07-21,6258.8,home,0
O000850,C00475,2026-08-01,9611.01,electronics,0
O000851,C00475,2026-04-23,10454.03,grocery,0
O000852,C00475,2026-06-14,6560.76,home,1
O000853,C00475,2026-05-10,9303.77,grocery,0
O000854,C00475,2026-08-26,11879.07,electronics,0
O000855,C00475,2026-04-27,5234.71,electronics,0
O000856,C00475,2026-05-18,13677.06,home,0
O000857,C00475,2026-08-10,1931.21,home,0
O000858,C00475,2026-08-02,900.85,home,0
O000859,C00475,2026-04-30,8514.22,electronics,0
O000860,C00475,2026-03-18,11671.56,apparel,0
O000861,C00475,2026-03-15,3807.9,electronics,0
O000862,C00630,2026-07-18,14398.82,apparel,0
O000863,C00630,2026-05-31,11485.02,home,0
O000864,C00630,2026-04-27,4230.16,beauty,0
O000865,C00630,2026-05-07,1231.53,home,0
O000866,C00630,2026-07-13,7671.32,electronics,0
O000867,C00630,2026-05-19,8119.0,grocery,0
O000868,C00630,2026-05-03,6944.08,home,0
O000869,C00630,2026-07-13,14196.87,electronics,0
O000870,C00630,2026-06-07,13294.49,electronics,0
O000871,C00630,2026-05-13,13499.8,home,0
O000872,C00630,2026-07-30,1431.13,apparel,0
O000873,C00630,2026-04-06,10547.11,beauty,0
O000874,C00685,2026-08-24,7954.11,electronics,0
O000875,C00685,2026-04-16,14552.75,grocery,0
O000876,C00685,2026-08-20,7266.4,beauty,0
O000877,C00685,2026-08-26,9776.86,home,0
O000878,C00718,2026-03-23,14227.5,home,0
O000879,C00718,2026-03-30,5339.05,home,0
O000880,C00718,2026-04-05,10088.07,grocery,0
O000881,C00718,2026-04-15,6845.27,home,0
O000882,C00718,2026-04-07,13504.74,home,0
O000883,C00844,2026-07-25,3633.69,home,0
O000884,C00844,2026-06-03,11615.32,electronics,0
O000885,C00844,2026-05-03,4480.42,apparel,0
O000886,C00844,2026-08-05,2663.61,grocery,0
O000887,C00389,2026-06-21,13599.25,apparel,0
O000888,C00389,2026-07-06,2018.68,home,0
O000889,C00389,2026-08-04,6781.06,home,0
O000890,C00389,2026-07-30,8568.56,electronics,0
O000891,C00389,2026-07-28,14676.93,apparel,0
O000892,C00389,2026-06-12,8236.04,apparel,0
O000893,C00621,2026-07-19,13830.38,beauty,0
O000894,C00621,2026-07-07,11597.22,beauty,0
O000895,C00621,2026-07-29,2593.98,grocery,0
O000896,C00621,2026-08-14,5169.83,home,0
O000897,C00621,2026-03-25,4560.46,grocery,0
O000898,C00621,2026-06-04,12053.77,beauty,0
O000899,C00621,2026-06-02,1951.04,beauty,0
O000900,C00621,2026-08-30,2349.52,grocery,0
O000901,C00621,2026-08-06,664.5,grocery,0
O000902,C00621,2026-05-25,6855.8,electronics,0
O000903,C00450,2026-08-04,3565.51,home,0
O000904,C00450,2026-04-18,1528.77,beauty,0
O000905,C00450,2026-04-25,14377.07,grocery,0
O000906,C00450,2026-07-16,7509.84,grocery,0
O000907,C00450,2026-05-04,14168.01,home,0
O000908,C00450,2026-07-12,10824.67,beauty,0
O000909,C00450,2026-07-11,5780.62,home,0
O000910,C00324,2026-07-18,14669.6,grocery,0
O000911,C00324,2026-07-31,10999.44,beauty,1
O000912,C00324,2026-04-10,6409.46,beauty,0
O000913,C00324,2026-06-12,12143.39,beauty,0
O000914,C00324,2026-04-10,6388.65,grocery,0
O000915,C00324,2026-03-14,2411.5,home,0
O000916,C00324,2026-04-15,13052.63,home,0
O000917,C00435,2026-08-24,397.3,home,0
O000918,C00435,2026-08-17,8470.46,grocery,0
O000919,C00435,2026-06-24,2312.83,apparel,0
O000920,C00757,2026-06-21,7511.61,home,0
O000921,C00757,2026-05-21,4767.54,grocery,0
O000922,C00757,2026-07-20,3600.45,electronics,0
O000923,C00757,2026-04-10,4712.49,beauty,0
O000924,C00757,2026-08-15,10088.93,home,0
O000925,C00757,2026-03-23,7530.73,apparel,0
O000926,C00757,2026-08-30,11541.36,beauty,1
O000927,C00757,2026-06-09,1280.85,home,0
O000928,C00069,2026-05-16,10382.92,electronics,0
O000929,C00069,2026-07-25,11074.47,electronics,0
O000930,C00069,2026-03-11,2693.85,electronics,0
O000931,C00069,2026-07-14,7077.35,apparel,0
O000932,C00069,2026-06-22,1077.46,home,0
O000933,C00069,2026-03-20,13707.94,home,0
O000934,C00069,2026-08-11,4587.46,electronics,0
O000935,C00069,2026-08-20,11566.7,apparel,0
O000936,C00069,2026-03-22,9101.81,apparel,0
O000937,C00069,2026-07-04,13124.91,home,0
O000938,C00069,2026-08-08,10560.12,home,0
O000939,C00765,2026-05-23,5468.95,apparel,0
O000940,C00765,2026-04-25,7917.11,home,1
O000941,C00765,2026-08-16,6356.32,apparel,0
O000942,C00838,2026-03-17,11988.07,grocery,0
O000943,C00838,2026-04-27,12521.82,grocery,0
O000944,C00838,2026-05-11,10774.44,electronics,0
O000945,C00399,2026-07-25,1423.08,apparel,0
O000946,C00399,2026-07-10,7348.92,home,0
O000947,C00399,2026-04-15,2343.51,beauty,0
O000948,C00399,2026-03-15,9085.43,home,0
O000949,C00399,2026-05-23,4778.86,electronics,0
O000950,C00399,2026-07-05,12895.18,apparel,0
O000951,C00399,2026-08-09,4819.2,apparel,0
O000952,C00399,2026-04-22,1455.49,electronics,1
O000953,C00677,2026-05-11,3186.36,electronics,0
O000954,C00677,2026-07-26,7848.14,electronics,0
O000955,C00677,2026-06-22,13655.38,electronics,0
O000956,C00293,2026-06-14,451.0,electronics,0
O000957,C00293,2026-08-17,13825.44,apparel,0
O000958,C00293,2026-04-06,3240.36,home,0
O000959,C00349,2026-04-29,14247.24,home,0
O000960,C00349,2026-07-08,12870.53,grocery,0
O000961,C00283,2026-08-29,1304.55,grocery,0
O000962,C00283,2026-04-22,8073.93,apparel,0
O000963,C00283,2026-05-12,2825.07,grocery,0
O000964,C00283,2026-08-20,10962.64,apparel,1
O000965,C00283,2026-04-22,12814.06,beauty,0
O000966,C00143,2026-08-27,1877.67,home,0
O000967,C00143,2026-05-07,6534.15,grocery,0
O000968,C00143,2026-03-11,1958.83,home,0
O000969,C00143,2026-03-15,1921.65,apparel,0
O000970,C00143,2026-08-22,5610.38,home,0
O000971,C00143,2026-09-03,896.95,home,0
O000972,C00143,2026-08-23,5956.28,beauty,0
O000973,C00752,2026-07-22,10399.58,beauty,0
O000974,C00752,2026-08-08,6287.05,beauty,0
O000975,C00752,2026-07-10,1323.25,beauty,0
O000976,C00752,2026-07-30,5701.39,electronics,0
O000977,C00752,2026-03-29,7527.23,electronics,0
O000978,C00752,2026-06-16,7983.14,electronics,0
O000979,C00752,2026-03-22,6103.73,grocery,0
O000980,C00752,2026-07-25,11199.05,apparel,0
O000981,C00752,2026-08-25,14635.55,home,0
O000982,C00752,2026-05-24,12707.23,beauty,0
O000983,C00752,2026-06-02,12620.2,beauty,0
O000984,C00921,2026-06-09,11417.65,beauty,1
O000985,C00921,2026-06-15,10100.15,beauty,1
O000986,C00921,2026-05-03,7817.79,apparel,0
O000987,C00921,2026-06-16,1888.14,home,1
O000988,C00921,2026-08-31,3693.08,apparel,1
O000989,C00921,2026-03-22,11145.64,electronics,1
O000990,C00095,2026-08-19,14589.47,beauty,0
O000991,C00095,2026-05-30,5106.25,home,0
O000992,C00095,2026-05-15,1716.1,electronics,0
O000993,C00095,2026-04-11,7943.25,beauty,0
O000994,C00095,2026-05-02,3268.4,beauty,0
O000995,C00095,2026-04-27,4146.48,home,0
O000996,C00095,2026-04-27,8245.78,electronics,0
O000997,C00095,2026-09-03,764.5,beauty,0
O000998,C00095,2026-07-17,2051.27,beauty,0
O000999,C00599,2026-05-17,2899.98,home,1
O001000,C00599,2026-04-28,2712.92,beauty,0
O001001,C00599,2026-04-28,10821.13,beauty,0
O001002,C00599,2026-05-31,8662.17,beauty,0
O001003,C00599,2026-03-19,10375.0,grocery,0
O001004,C00599,2026-08-16,8565.15,apparel,0
O001005,C00599,2026-06-20,6053.36,beauty,0
O001006,C00100,2026-04-18,9369.01,home,0
O001007,C00100,2026-08-15,4481.23,electronics,0
O001008,C00100,2026-06-20,963.24,home,1
O001009,C00100,2026-08-26,11208.24,electronics,0
O001010,C00100,2026-05-18,9489.75,beauty,0
O001011,C00100,2026-07-20,5373.6,home,0
O001012,C00100,2026-03-21,1129.8,apparel,0
O001013,C00100,2026-06-09,9826.82,grocery,0
O001014,C00100,2026-07-04,10413.47,home,0
O001015,C00100,2026-07-07,2795.75,grocery,0
O001016,C00100,2026-04-20,7075.37,beauty,0
O001017,C00617,2026-06-04,7204.59,electronics,1
O001018,C00617,2026-07-23,5852.74,beauty,0
O001019,C00617,2026-08-08,1736.57,beauty,0
O001020,C00617,2026-06-24,10224.14,home,0
O001021,C00617,2026-03-29,12228.42,home,0
O001022,C00617,2026-03-12,4702.96,beauty,0
O001023,C00617,2026-07-11,9641.03,electronics,0
